Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-
-0,17730712890625;188,668816523657;0,00188720703125;-0,177276611328125;1;112;2,75801917212084;-2,05382143426686
-0,176239013671875;189,73693152096;0,00189178466796875;-0,176300048828125;1;113;2,75801917212084;-2,05382143426686
-0,1751708984375;190,805046518264;0,00189544677734375;-0,17523193359375;1;114;2,75801917212084;-2,05382143426686
-0,174102783203125;191,873161515567;0,00189971923828125;-0,174224853515625;1;115;2,75801917212084;-2,05382143426686
-0,17303466796875;192,94127651287;0,00190277099609375;-0,173065185546875;1;116;2,75801917212084;-2,05382143426686
-0,171966552734375;194,009391510173;0,0019049072265625;-0,172088623046875;1;117;2,75801917212084;-2,05382143426686
-0,1708984375;195,077506507477;0,0019073486328125;-0,1708984375;1;118;2,75801917212084;-2,05382143426686
-0,169830322265625;196,14562150478;0,0019073486328125;-0,16986083984375;1;119;2,75801917212084;-2,05382143426686
-0,16876220703125;197,213736502083;0,00190704345703125;-0,168792724609375;1;120;2,75801917212084;-2,05382143426686
-0,167694091796875;198,281851499386;0,00190582275390625;-0,167724609375;1;121;2,75801917212084;-2,05382143426686
-0,1666259765625;199,34996649669;0,00190460205078125;-0,166656494140625;1;122;2,75801917212084;-2,05382143426686
-0,165557861328125;200,418081493993;0,00190185546875;-0,165679931640625;1;123;2,75801917212084;-2,05382143426686
-0,16448974609375;201,486196491296;0,0018988037109375;-0,16455078125;1;124;2,75801917212084;-2,05382143426686
-0,163421630859375;202,5543114886;0,00189605712890625;-0,16351318359375;1;125;2,75801917212084;-2,05382143426686
-0,162353515625;203,622426485903;0,0018914794921875;-0,162445068359375;1;126;2,75801917212084;-2,05382143426686
-0,161285400390625;204,690541483206;0,0018865966796875;-0,161376953125;1;127;2,75801917212084;-2,05382143426686
-0,16021728515625;205,758656480509;0,00188140869140625;-0,1602783203125;1;128;2,75801917212084;-2,05382143426686
-0,159149169921875;206,826771477813;0,00187530517578125;-0,159210205078125;1;129;2,75801917212084;-2,05382143426686
-0,1580810546875;207,894886475116;0,00186920166015625;-0,15814208984375;1;130;2,75801917212084;-2,05382143426686
-0,157012939453125;208,963001472419;0,00186187744140625;-0,157073974609375;1;131;2,75801917212084;-2,05382143426686
-0,15594482421875;210,031116469722;0,001854248046875;-0,15606689453125;1;132;2,75801917212084;-2,05382143426686
-0,154876708984375;211,099231467026;0,001846923828125;-0,15496826171875;1;133;2,75801917212084;-2,05382143426686
-0,15380859375;212,167346464329;0,00183929443359375;-0,153900146484375;1;134;2,75801917212084;-2,05382143426686
-0,152740478515625;213,235461461632;0,0018304443359375;-0,152801513671875;1;135;2,75801917212084;-2,05382143426686
-0,15167236328125;214,303576458935;0,0018218994140625;-0,1517333984375;1;136;2,75801917212084;-2,05382143426686
-0,150604248046875;215,371691456239;0,00181396484375;-0,150665283203125;1;137;2,75801917212084;-2,05382143426686
-0,1495361328125;216,439806453542;0,001805419921875;-0,149566650390625;1;138;2,75801917212084;-2,05382143426686
-0,148468017578125;217,507921450845;0,00179656982421875;-0,14849853515625;1;139;2,75801917212084;-2,05382143426686
-0,14739990234375;218,576036448149;0,00178741455078125;-0,147430419921875;1;140;2,75801917212084;-2,05382143426686
-0,146331787109375;219,644151445452;0,00177825927734375;-0,14642333984375;1;141;2,75801917212084;-2,05382143426686
-0,145263671875;220,712266442755;0,0017694091796875;-0,145294189453125;1;142;2,75801917212084;-2,05382143426686
-0,144195556640625;221,780381440058;0,00176025390625;-0,144287109375;1;143;2,75801917212084;-2,05382143426686
-0,14312744140625;222,848496437362;0,0017510986328125;-0,143157958984375;1;144;2,75801917212084;-2,05382143426686
-0,142059326171875;223,916611434665;0,001741943359375;-0,14215087890625;1;145;2,75801917212084;-2,05382143426686
-0,1409912109375;224,984726431968;0,00173431396484375;-0,14105224609375;1;146;2,75801917212084;-2,05382143426686
-0,139923095703125;226,052841429271;0,00172515869140625;-0,139984130859375;1;147;2,75801917212084;-2,05382143426686
-0,13885498046875;227,120956426575;0,0017169189453125;-0,138916015625;1;148;2,75801917212084;-2,05382143426686
-0,137786865234375;228,189071423878;0,00170867919921875;-0,137847900390625;1;149;2,75801917212084;-2,05382143426686
-0,13671875;229,257186421181;0,00169921875;-0,136688232421875;1;150;2,75801917212084;-2,05382143426686
-0,135650634765625;230,325301418485;0,00169189453125;-0,135772705078125;1;151;2,75801917212084;-2,05382143426686
-0,13458251953125;231,393416415788;0,00168487548828125;-0,1346435546875;1;152;2,75801917212084;-2,05382143426686
-0,133514404296875;232,461531413091;0,0016778564453125;-0,13360595703125;1;153;2,75801917212084;-2,05382143426686
-0,1324462890625;233,529646410394;0,001671142578125;-0,132476806640625;1;154;2,75801917212084;-2,05382143426686
-0,131378173828125;234,597761407698;0,00166534423828125;-0,1314697265625;1;155;2,75801917212084;-2,05382143426686
-0,13031005859375;235,665876405001;0,00165924072265625;-0,130401611328125;1;156;2,75801917212084;-2,05382143426686
-0,129241943359375;236,733991402304;0,0016534423828125;-0,12933349609375;1;157;2,75801917212084;-2,05382143426686
-0,128173828125;237,802106399607;0,00164825439453125;-0,128265380859375;1;158;2,75801917212084;-2,05382143426686
-0,127105712890625;238,870221396911;0,00164306640625;-0,127166748046875;1;159;2,75801917212084;-2,05382143426686
-0,12603759765625;239,938336394214;0,00163818359375;-0,1260986328125;1;160;2,75801917212084;-2,05382143426686
-0,124969482421875;241,006451391517;0,00163360595703125;-0,12506103515625;1;161;2,75801917212084;-2,05382143426686
-0,1239013671875;242,07456638882;0,00162994384765625;-0,123992919921875;1;162;2,75801917212084;-2,05382143426686
-0,122833251953125;243,142681386124;0,0016259765625;-0,122894287109375;1;163;2,75801917212084;-2,05382143426686
-0,12176513671875;244,210796383427;0,00162353515625;-0,121826171875;1;164;2,75801917212084;-2,05382143426686
-0,120697021484375;245,27891138073;0,00162078857421875;-0,120758056640625;1;165;2,75801917212084;-2,05382143426686
-0,11962890625;246,347026378034;0,00161834716796875;-0,11968994140625;1;166;2,75801917212084;-2,05382143426686
-0,118560791015625;247,415141375337;0,0016156005859375;-0,118621826171875;1;167;2,75801917212084;-2,05382143426686
-0,11749267578125;248,48325637264;0,0016143798828125;-0,1175537109375;1;168;2,75801917212084;-2,05382143426686
-0,116424560546875;249,551371369943;0,00161285400390625;-0,11651611328125;1;169;2,75801917212084;-2,05382143426686
-0,1153564453125;250,619486367247;0,001611328125;-0,115478515625;1;170;2,75801917212084;-2,05382143426686
-0,114288330078125;251,68760136455;0,00161041259765625;-0,114410400390625;1;171;2,75801917212084;-2,05382143426686
-0,11322021484375;252,755716361853;0,00160980224609375;-0,113311767578125;1;172;2,75801917212084;-2,05382143426686
-0,112152099609375;253,823831359156;0,00160980224609375;-0,112274169921875;1;173;2,75801917212084;-2,05382143426686
-0,111083984375;254,89194635646;0,00160980224609375;-0,11114501953125;1;174;2,75801917212084;-2,05382143426686
-0,110015869140625;255,960061353763;0,00160980224609375;-0,110076904296875;1;175;2,75801917212084;-2,05382143426686
-0,10894775390625;257,028176351066;0,0016094970703125;-0,109039306640625;1;176;2,75801917212084;-2,05382143426686
-0,107879638671875;258,09629134837;0,001610107421875;-0,107940673828125;1;177;2,75801917212084;-2,05382143426686
-0,1068115234375;259,164406345673;0,00161041259765625;-0,10693359375;1;178;2,75801917212084;-2,05382143426686
-0,105743408203125;260,232521342976;0,00161102294921875;-0,1058349609375;1;179;2,75801917212084;-2,05382143426686
-0,10467529296875;261,300636340279;0,00161224365234375;-0,10479736328125;1;180;2,75801917212084;-2,05382143426686
-0,103607177734375;262,368751337583;0,00161285400390625;-0,10369873046875;1;181;2,75801917212084;-2,05382143426686
-0,1025390625;263,436866334886;0,00161468505859375;-0,102630615234375;1;182;2,75801917212084;-2,05382143426686
-0,101470947265625;264,504981332189;0,00161529541015625;-0,101593017578125;1;183;2,75801917212084;-2,05382143426686
-0,10040283203125;265,573096329492;0,00161651611328125;-0,10052490234375;1;184;2,75801917212084;-2,05382143426686
-0,099334716796875;266,641211326796;0,00161773681640625;-0,099456787109375;1;185;2,75801917212084;-2,05382143426686
-0,0982666015625;267,709326324099;0,00161895751953125;-0,098419189453125;1;186;2,75801917212084;-2,05382143426686
-0,097198486328125;268,777441321402;0,001619873046875;-0,09735107421875;1;187;2,75801917212084;-2,05382143426686
-0,09613037109375;269,845556318705;0,00162109375;-0,096282958984375;1;188;2,75801917212084;-2,05382143426686
-0,095062255859375;270,913671316009;0,00162322998046875;-0,09515380859375;1;189;2,75801917212084;-2,05382143426686
-0,093994140625;271,981786313312;0,001624755859375;-0,094207763671875;1;190;2,75801917212084;-2,05382143426686
-0,092926025390625;273,049901310615;0,0016259765625;-0,092987060546875;1;191;2,75801917212084;-2,05382143426686
-0,09185791015625;274,118016307919;0,00162811279296875;-0,092010498046875;1;192;2,75801917212084;-2,05382143426686
-0,090789794921875;275,186131305222;0,00162933349609375;-0,090911865234375;1;193;2,75801917212084;-2,05382143426686
-0,0897216796875;276,254246302525;0,001630859375;-0,089874267578125;1;194;2,75801917212084;-2,05382143426686
-0,088653564453125;277,322361299828;0,0016314697265625;-0,088775634765625;1;195;2,75801917212084;-2,05382143426686
-0,08758544921875;278,390476297132;0,00163238525390625;-0,087738037109375;1;196;2,75801917212084;-2,05382143426686
-0,086517333984375;279,458591294435;0,0016339111328125;-0,08660888671875;1;197;2,75801917212084;-2,05382143426686
-0,08544921875;280,526706291738;0,00163482666015625;-0,085540771484375;1;198;2,75801917212084;-2,05382143426686
-0,084381103515625;281,594821289041;0,0016357421875;-0,08453369140625;1;199;2,75801917212084;-2,05382143426686
-0,08331298828125;282,662936286345;0,00163665771484375;-0,083404541015625;1;200;2,75801917212084;-2,05382143426686
-0,082244873046875;283,731051283648;0,00163848876953125;-0,0823974609375;1;201;2,75801917212084;-2,05382143426686
-0,0811767578125;284,799166280951;0,0016387939453125;-0,08135986328125;1;202;2,75801917212084;-2,05382143426686
-0,080108642578125;285,867281278254;0,00163970947265625;-0,080230712890625;1;203;2,75801917212084;-2,05382143426686
-0,07904052734375;286,935396275558;0,00164031982421875;-0,07916259765625;1;204;2,75801917212084;-2,05382143426686
-0,077972412109375;288,003511272861;0,001640625;-0,078125;1;205;2,75801917212084;-2,05382143426686
-0,076904296875;289,071626270164;0,00164154052734375;-0,0770263671875;1;206;2,75801917212084;-2,05382143426686
-0,075836181640625;290,139741267468;0,00164215087890625;-0,075958251953125;1;207;2,75801917212084;-2,05382143426686
-0,07476806640625;291,207856264771;0,0016424560546875;-0,07489013671875;1;208;2,75801917212084;-2,05382143426686
-0,073699951171875;292,275971262074;0,00164276123046875;-0,0738525390625;1;209;2,75801917212084;-2,05382143426686
-0,0726318359375;293,344086259377;0,0016436767578125;-0,07275390625;1;210;2,75801917212084;-2,05382143426686
-0,071563720703125;294,412201256681;0,0016436767578125;-0,071685791015625;1;211;2,75801917212084;-2,05382143426686
-0,07049560546875;295,480316253984;0,00164337158203125;-0,070648193359375;1;212;2,75801917212084;-2,05382143426686
-0,069427490234375;296,548431251287;0,00164337158203125;-0,069549560546875;1;213;2,75801917212084;-2,05382143426686
-0,068359375;297,61654624859;0,00164337158203125;-0,0684814453125;1;214;2,75801917212084;-2,05382143426686
-0,067291259765625;298,684661245894;0,00164337158203125;-0,06744384765625;1;215;2,75801917212084;-2,05382143426686
-0,06622314453125;299,752776243197;0,00164337158203125;-0,06634521484375;1;216;2,75801917212084;-2,05382143426686
-0,065155029296875;300,8208912405;0,00164337158203125;-0,0653076171875;1;217;2,75801917212084;-2,05382143426686
-0,0640869140625;301,889006237804;0,00164337158203125;-0,064239501953125;1;218;2,75801917212084;-2,05382143426686
-0,063018798828125;302,957121235107;0,001644287109375;-0,06317138671875;1;219;2,75801917212084;-2,05382143426686
-0,06195068359375;304,02523623241;0,00164398193359375;-0,062103271484375;1;220;2,75801917212084;-2,05382143426686
-0,060882568359375;305,093351229713;0,00164337158203125;-0,061004638671875;1;221;2,75801917212084;-2,05382143426686
-0,059814453125;306,161466227017;0,00164337158203125;-0,05999755859375;1;222;2,75801917212084;-2,05382143426686
-0,058746337890625;307,22958122432;0,00164337158203125;-0,058868408203125;1;223;2,75801917212084;-2,05382143426686
-0,05767822265625;308,297696221623;0,00164215087890625;-0,05780029296875;1;224;2,75801917212084;-2,05382143426686
-0,056610107421875;309,365811218926;0,001641845703125;-0,056854248046875;1;225;2,75801917212084;-2,05382143426686
-0,0555419921875;310,43392621623;0,00164154052734375;-0,055694580078125;1;226;2,75801917212084;-2,05382143426686
-0,054473876953125;311,502041213533;0,00164093017578125;-0,054656982421875;1;227;2,75801917212084;-2,05382143426686
-0,05340576171875;312,570156210836;0,001640625;-0,05352783203125;1;228;2,75801917212084;-2,05382143426686
-0,052337646484375;313,638271208139;0,00163970947265625;-0,05255126953125;1;229;2,75801917212084;-2,05382143426686
-0,05126953125;314,706386205443;0,0016387939453125;-0,05145263671875;1;230;2,75801917212084;-2,05382143426686
-0,050201416015625;315,774501202746;0,00163818359375;-0,05035400390625;1;231;2,75801917212084;-2,05382143426686
-0,04913330078125;316,842616200049;0,001636962890625;-0,0490753173828125;1;232;2,75801917212084;-2,05382143426686
-0,048065185546875;317,910731197353;0,00163543701171875;-0,047991943359375;1;233;2,75801917212084;-2,05382143426686
-0,0469970703125;318,978846194656;0,00163421630859375;-0,04688720703125;1;234;2,75801917212084;-2,05382143426686
-0,045928955078125;320,046961191959;0,00163330078125;-0,0458160400390625;1;235;2,75801917212084;-2,05382143426686
-0,04486083984375;321,115076189262;0,00163177490234375;-0,044757080078125;1;236;2,75801917212084;-2,05382143426686
-0,043792724609375;322,183191186566;0,00163116455078125;-0,0436981201171875;1;237;2,75801917212084;-2,05382143426686
-0,042724609375;323,251306183869;0,00162994384765625;-0,04263916015625;1;238;2,75801917212084;-2,05382143426686
-0,041656494140625;324,319421181172;0,00162841796875;-0,0415802001953125;1;239;2,75801917212084;-2,05382143426686
-0,04058837890625;325,387536178475;0,00162689208984375;-0,0404754638671875;1;240;2,75801917212084;-2,05382143426686
-0,039520263671875;326,455651175779;0,00162506103515625;-0,0394622802734375;1;241;2,75801917212084;-2,05382143426686
-0,0384521484375;327,523766173082;0,00162384033203125;-0,038372802734375;1;242;2,75801917212084;-2,05382143426686
-0,037384033203125;328,591881170385;0,00162200927734375;-0,0373138427734375;1;243;2,75801917212084;-2,05382143426686
-0,03631591796875;329,659996167689;0,0016204833984375;-0,0362396240234375;1;244;2,75801917212084;-2,05382143426686
-0,035247802734375;330,728111164992;0,00161865234375;-0,035205078125;1;245;2,75801917212084;-2,05382143426686
-0,0341796875;331,796226162295;0,00161773681640625;-0,03411865234375;1;246;2,75801917212084;-2,05382143426686
-0,033111572265625;332,864341159598;0,00161529541015625;-0,0330230712890625;1;247;2,75801917212084;-2,05382143426686
-0,03204345703125;333,932456156902;0,00161346435546875;-0,031988525390625;1;248;2,75801917212084;-2,05382143426686
-0,030975341796875;335,000571154205;0,001611328125;-0,03092041015625;1;249;2,75801917212084;-2,05382143426686
-0,0299072265625;336,068686151508;0,00160919189453125;-0,02982177734375;1;250;2,75801917212084;-2,05382143426686
-0,028839111328125;337,136801148811;0,00160675048828125;-0,0287689208984375;1;251;2,75801917212084;-2,05382143426686
-0,02777099609375;338,204916146115;0,0016046142578125;-0,0277252197265625;1;252;2,75801917212084;-2,05382143426686
-0,026702880859375;339,273031143418;0,00160308837890625;-0,0266571044921875;1;253;2,75801917212084;-2,05382143426686
-0,025634765625;340,341146140721;0,00160064697265625;-0,0255645751953125;1;254;2,75801917212084;-2,05382143426686
